STATE_NAME,COUNTY_NAME,COMBO_CODE,ADJPERCENT
MISSISSIPPI,Tippah County,28139,31.9
MISSISSIPPI,Tunica County,28143,41.5
MISSISSIPPI,Union County,28145,32.6
MISSISSIPPI,Walthall County,28147,39.2
MISSISSIPPI,Warren County,28149,35.7
MISSISSIPPI,Carroll County,28015,34.2
MISSISSIPPI,Washington County,28151,36.7
MISSISSIPPI,Wayne County,28153,34.4
MISSISSIPPI,Webster County,28155,31.8
MISSISSIPPI,Wilkinson County,28157,38
MISSISSIPPI,Winston County,28159,36.4
MISSISSIPPI,Yalobusha County,28161,37.3
MISSISSIPPI,Yazoo County,28163,36.5
MISSISSIPPI,Chickasaw County,28017,36.3
MISSISSIPPI,Choctaw County,28019,35.1
MISSISSIPPI,Claiborne County,28021,40.9
MISSISSIPPI,Clarke County,28023,33.7
MISSISSIPPI,Clay County,28025,35.6
MISSISSIPPI,Coahoma County,28027,43
MISSISSIPPI,Copiah County,28029,37.9
MISSISSIPPI,Alcorn County,28003,31.7
MISSISSIPPI,Covington County,28031,38.1
MISSISSIPPI,DeSoto County,28033,31.9
MISSISSIPPI,Forrest County,28035,34.7
MISSISSIPPI,Franklin County,28037,37.5
MISSISSIPPI,George County,28039,34.5
MISSISSIPPI,Greene County,28041,35
MISSISSIPPI,Grenada County,28043,36.3
MISSISSIPPI,Hancock County,28045,34.1
MISSISSIPPI,Harrison County,28047,32.4
MISSISSIPPI,Hinds County,28049,32.9
MISSISSIPPI,Amite County,28005,37.2
MISSISSIPPI,Holmes County,28051,42.5
MISSISSIPPI,Humphreys County,28053,42.4
MISSISSIPPI,Issaquena County,28055,37.8
MISSISSIPPI,Itawamba County,28057,31.8
MISSISSIPPI,Jackson County,28059,33.7
MISSISSIPPI,Jasper County,28061,37
MISSISSIPPI,Jefferson County,28063,41.5
MISSISSIPPI,Jefferson Davis County,28065,36.8
MISSISSIPPI,Jones County,28067,37.2
MISSISSIPPI,Kemper County,28069,38.6
MISSISSIPPI,Attala County,28007,37.6
MISSISSIPPI,Lafayette County,28071,31.9
MISSISSIPPI,Lamar County,28073,31.3
MISSISSIPPI,Lauderdale County,28075,34.8
MISSISSIPPI,Lawrence County,28077,34.5
MISSISSIPPI,Leake County,28079,35.5
MISSISSIPPI,Lee County,28081,32.1
MISSISSIPPI,Leflore County,28083,38.2
MISSISSIPPI,Lincoln County,28085,37.2
MISSISSIPPI,Lowndes County,28087,34.7
MISSISSIPPI,Madison County,28089,29.9
MISSISSIPPI,Benton County,28009,34.9
MISSISSIPPI,Marion County,28091,33.7
MISSISSIPPI,Marshall County,28093,38.8
MISSISSIPPI,Monroe County,28095,34.8
MISSISSIPPI,Montgomery County,28097,35.5
MISSISSIPPI,Neshoba County,28099,32.8
NORTH CAROLINA,Alamance County,37001,31.4
NORTH CAROLINA,Johnston County,37101,32.6
NORTH CAROLINA,Jones County,37103,31.9
NORTH CAROLINA,Lee County,37105,28.7
NORTH CAROLINA,Lenoir County,37107,32.6
NORTH CAROLINA,Avery County,37011,28.9
NORTH CAROLINA,McDowell County,37111,33.8
NORTH CAROLINA,Martin County,37117,32.8
NORTH CAROLINA,Montgomery County,37123,30.6
NORTH CAROLINA,Nash County,37127,32.1
NORTH CAROLINA,Beaufort County,37013,34
NORTH CAROLINA,Northampton County,37131,35.8
NORTH CAROLINA,Onslow County,37133,30.6
NORTH CAROLINA,Pamlico County,37137,29
NORTH CAROLINA,Pasquotank County,37139,31.6
NORTH CAROLINA,Pender County,37141,32.3
NORTH CAROLINA,Perquimans County,37143,32.6
NORTH CAROLINA,Person County,37145,29.9
NORTH CAROLINA,Pitt County,37147,32.7
NORTH CAROLINA,Bertie County,37015,35.9
NORTH CAROLINA,Randolph County,37151,28.8
NORTH CAROLINA,Richmond County,37153,30.7
NORTH CAROLINA,Robeson County,37155,38.6
NORTH CAROLINA,Rockingham County,37157,30.9
NORTH CAROLINA,Rowan County,37159,30.3
NORTH CAROLINA,Rutherford County,37161,29.9
NORTH CAROLINA,Sampson County,37163,32.7
NORTH CAROLINA,Scotland County,37165,34.6
NORTH CAROLINA,Stokes County,37169,30.8
NORTH CAROLINA,Bladen County,37017,33.2
NORTH CAROLINA,Surry County,37171,28.5
NORTH CAROLINA,Swain County,37173,32
NORTH CAROLINA,Tyrrell County,37177,31.6
NORTH CAROLINA,Vance County,37181,33.6
NORTH CAROLINA,Warren County,37185,36.2
NORTH CAROLINA,Washington County,37187,33.5
NORTH CAROLINA,Brunswick County,37019,28.8
NORTH CAROLINA,Wayne County,37191,31.5
NORTH CAROLINA,Wilkes County,37193,28.7
NORTH CAROLINA,Wilson County,37195,31.7
NORTH CAROLINA,Yadkin County,37197,30.1
NORTH CAROLINA,Cabarrus County,37025,29.4
NORTH CAROLINA,Caldwell County,37027,31.1
NORTH CAROLINA,Camden County,37029,31.4
NORTH CAROLINA,Alexander County,37003,28.5
NORTH CAROLINA,Carteret County,37031,28.9
NORTH CAROLINA,Caswell County,37033,30
NORTH CAROLINA,Chowan County,37041,30.1
NORTH CAROLINA,Cleveland County,37045,32
NORTH CAROLINA,Columbus County,37047,33
NORTH CAROLINA,Craven County,37049,30
NORTH CAROLINA,Currituck County,37053,28.7
NORTH CAROLINA,Davidson County,37057,29.9
NORTH CAROLINA,Duplin County,37061,31.6
NORTH CAROLINA,Durham County,37063,28.9
NORTH CAROLINA,Edgecombe County,37065,36.6
NORTH CAROLINA,Franklin County,37069,31.2
NORTH CAROLINA,Anson County,37007,33
NORTH CAROLINA,Gates County,37073,33.2
NORTH CAROLINA,Graham County,37075,29
NORTH CAROLINA,Granville County,37077,33
NORTH CAROLINA,Greene County,37079,32
NORTH CAROLINA,Halifax County,37083,36.9
NORTH CAROLINA,Harnett County,37085,31.4
NORTH CAROLINA,Haywood County,37087,29.3
NORTH CAROLINA,Hertford County,37091,33.9
NORTH CAROLINA,Hoke County,37093,31.4
NORTH CAROLINA,Hyde County,37095,30.7
NORTH CAROLINA,Jackson County,37099,29.7
OKLAHOMA,Adair County,40001,33.6
OKLAHOMA,Muskogee County,40101,31.5
OKLAHOMA,Noble County,40103,32.2
OKLAHOMA,Nowata County,40105,31.2
OKLAHOMA,Okfuskee County,40107,31
OKLAHOMA,Blaine County,40011,31.7
OKLAHOMA,Okmulgee County,40111,34
OKLAHOMA,Osage County,40113,31.4
OKLAHOMA,Ottawa County,40115,32.1
OKLAHOMA,Pawnee County,40117,32.9
OKLAHOMA,Payne County,40119,31.2
OKLAHOMA,Pittsburg County,40121,31.6
OKLAHOMA,Pontotoc County,40123,35
OKLAHOMA,Pottawatomie County,40125,34.1
OKLAHOMA,Pushmataha County,40127,31.3
OKLAHOMA,Roger Mills County,40129,32.4
OKLAHOMA,Bryan County,40013,29.7
OKLAHOMA,Rogers County,40131,33.5
OKLAHOMA,Seminole County,40133,34.3
OKLAHOMA,Sequoyah County,40135,34.3
OKLAHOMA,Stephens County,40137,30.2
OKLAHOMA,Texas County,40139,29.8
OKLAHOMA,Tillman County,40141,32.1
OKLAHOMA,Wagoner County,40145,30.1
OKLAHOMA,Washington County,40147,31.8
OKLAHOMA,Caddo County,40015,31.9
OKLAHOMA,Woods County,40151,30
OKLAHOMA,Woodward County,40153,29.4
OKLAHOMA,Canadian County,40017,29.9
OKLAHOMA,Carter County,40019,30.5
OKLAHOMA,Cherokee County,40021,33.3
OKLAHOMA,Choctaw County,40023,31.9
OKLAHOMA,Cimarron County,40025,29.2
OKLAHOMA,Cleveland County,40027,28.7
OKLAHOMA,Coal County,40029,31.8
OKLAHOMA,Alfalfa County,40003,30.8
OKLAHOMA,Comanche County,40031,31.3
OKLAHOMA,Cotton County,40033,32.2
OKLAHOMA,Craig County,40035,33.3
OKLAHOMA,Creek County,40037,32.5
OKLAHOMA,Custer County,40039,29.9
OKLAHOMA,Delaware County,40041,31.9
OKLAHOMA,Dewey County,40043,32.1
OKLAHOMA,Ellis County,40045,31.7
OKLAHOMA,Garfield County,40047,31.7
OKLAHOMA,Garvin County,40049,29.1
OKLAHOMA,Atoka County,40005,31
OKLAHOMA,Grady County,40051,32.1
OKLAHOMA,Grant County,40053,29.6
OKLAHOMA,Greer County,40055,31.5
OKLAHOMA,Harmon County,40057,31.4
OKLAHOMA,Harper County,40059,30.1
OKLAHOMA,Haskell County,40061,34.1
OKLAHOMA,Hughes County,40063,32.4
OKLAHOMA,Jackson County,40065,30.9
OKLAHOMA,Jefferson County,40067,30.1
OKLAHOMA,Johnston County,40069,31.9
OKLAHOMA,Beaver County,40007,31.3
OKLAHOMA,Kay County,40071,32.5
OKLAHOMA,Kingfisher County,40073,30.5
OKLAHOMA,Kiowa County,40075,30.5
OKLAHOMA,Latimer County,40077,32.2
OKLAHOMA,Le Flore County,40079,29.1
OKLAHOMA,Lincoln County,40081,31
OKLAHOMA,Logan County,40083,31.4
OKLAHOMA,Love County,40085,30.8
OKLAHOMA,McClain County,40087,30.4
OKLAHOMA,McCurtain County,40089,31.5
OKLAHOMA,Beckham County,40009,31
OKLAHOMA,McIntosh County,40091,34
OKLAHOMA,Major County,40093,28.5
OKLAHOMA,Marshall County,40095,30.9
OKLAHOMA,Mayes County,40097,33
OKLAHOMA,Murray County,40099,33.6
SOUTH CAROLINA,Abbeville County,45001,30.3
SOUTH CAROLINA,Barnwell County,45011,34.7
SOUTH CAROLINA,Berkeley County,45015,35.8
SOUTH CAROLINA,Calhoun County,45017,33.8
SOUTH CAROLINA,Cherokee County,45021,30.3
SOUTH CAROLINA,Chester County,45023,32.5
SOUTH CAROLINA,Chesterfield County,45025,32.7
SOUTH CAROLINA,Clarendon County,45027,36.4
SOUTH CAROLINA,Colleton County,45029,33.7
SOUTH CAROLINA,Aiken County,45003,31.7
SOUTH CAROLINA,Darlington County,45031,32.2
SOUTH CAROLINA,Dillon County,45033,35.7
SOUTH CAROLINA,Dorchester County,45035,29.4
SOUTH CAROLINA,Edgefield County,45037,33.5
SOUTH CAROLINA,Fairfield County,45039,36.1
SOUTH CAROLINA,Florence County,45041,32.4
SOUTH CAROLINA,Georgetown County,45043,32.9
SOUTH CAROLINA,Greenwood County,45047,33
SOUTH CAROLINA,Hampton County,45049,37.8
SOUTH CAROLINA,Allendale County,45005,34.5
SOUTH CAROLINA,Jasper County,45053,35.3
SOUTH CAROLINA,Kershaw County,45055,30.5
SOUTH CAROLINA,Lancaster County,45057,31.4
SOUTH CAROLINA,Laurens County,45059,34
SOUTH CAROLINA,Lee County,45061,36.5
SOUTH CAROLINA,Lexington County,45063,28.1
SOUTH CAROLINA,McCormick County,45065,33
SOUTH CAROLINA,Marion County,45067,35.4
SOUTH CAROLINA,Marlboro County,45069,38.5
SOUTH CAROLINA,Newberry County,45071,34.5
SOUTH CAROLINA,Oconee County,45073,28.7
SOUTH CAROLINA,Orangeburg County,45075,38.9
SOUTH CAROLINA,Saluda County,45081,30.9
SOUTH CAROLINA,Spartanburg County,45083,30
SOUTH CAROLINA,Sumter County,45085,35.3
SOUTH CAROLINA,Union County,45087,33.2
SOUTH CAROLINA,Williamsburg County,45089,39.5
SOUTH CAROLINA,Bamberg County,45009,38
SOUTH CAROLINA,York County,45091,29.7
TENNESSEE,Anderson County,47001,30.4
TENNESSEE,Lewis County,47101,29.9
TENNESSEE,Lincoln County,47103,31.2
TENNESSEE,Loudon County,47105,31.3
TENNESSEE,McMinn County,47107,32.7
TENNESSEE,McNairy County,47109,34.2
TENNESSEE,Bradley County,47011,29.1
TENNESSEE,Macon County,47111,32.9
TENNESSEE,Madison County,47113,31.4
TENNESSEE,Marion County,47115,34.7
TENNESSEE,Marshall County,47117,32.1
TENNESSEE,Maury County,47119,32.3
TENNESSEE,Meigs County,47121,31.9
TENNESSEE,Monroe County,47123,31.4
TENNESSEE,Montgomery County,47125,30.5
TENNESSEE,Moore County,47127,31.9
TENNESSEE,Morgan County,47129,30.3
TENNESSEE,Campbell County,47013,33.6
TENNESSEE,Obion County,47131,31.9
TENNESSEE,Overton County,47133,30.1
TENNESSEE,Perry County,47135,33.2
TENNESSEE,Pickett County,47137,32
TENNESSEE,Polk County,47139,31.4
TENNESSEE,Putnam County,47141,29.7
TENNESSEE,Rhea County,47143,31.4
TENNESSEE,Roane County,47145,32.6
TENNESSEE,Robertson County,47147,31.2
TENNESSEE,Rutherford County,47149,30.1
TENNESSEE,Cannon County,47015,30.9
TENNESSEE,Scott County,47151,30.9
TENNESSEE,Sequatchie County,47153,31.4
TENNESSEE,Sevier County,47155,29
TENNESSEE,Smith County,47159,30
TENNESSEE,Stewart County,47161,33
TENNESSEE,Sullivan County,47163,31.6
TENNESSEE,Sumner County,47165,28.8
TENNESSEE,Tipton County,47167,33.6
TENNESSEE,Trousdale County,47169,32
TENNESSEE,Carroll County,47017,33.8
TENNESSEE,Unicoi County,47171,31.6
TENNESSEE,Union County,47173,29.3
TENNESSEE,Van Buren County,47175,31.1
TENNESSEE,Warren County,47177,33.1
TENNESSEE,Washington County,47179,29.7
TENNESSEE,Wayne County,47181,30.1
TENNESSEE,Weakley County,47183,30.9
TENNESSEE,White County,47185,30.8
TENNESSEE,Wilson County,47189,31.6
TENNESSEE,Carter County,47019,34.6
TENNESSEE,Cheatham County,47021,29.6
TENNESSEE,Chester County,47023,33.2
TENNESSEE,Claiborne County,47025,30.5
TENNESSEE,Clay County,47027,32.7
TENNESSEE,Cocke County,47029,35.1
TENNESSEE,Bedford County,47003,30
TENNESSEE,Coffee County,47031,34.1
TENNESSEE,Crockett County,47033,33
TENNESSEE,Cumberland County,47035,30.3
TENNESSEE,Decatur County,47039,29.8
TENNESSEE,DeKalb County,47041,31.6
TENNESSEE,Dickson County,47043,30.5
TENNESSEE,Dyer County,47045,36.2
TENNESSEE,Fayette County,47047,34.7
TENNESSEE,Fentress County,47049,31.5
TENNESSEE,Benton County,47005,31.8
TENNESSEE,Franklin County,47051,32.8
TENNESSEE,Gibson County,47053,34.1
TENNESSEE,Giles County,47055,34.2
TENNESSEE,Grainger County,47057,30.6
TENNESSEE,Greene County,47059,33.3
TENNESSEE,Grundy County,47061,29.8
TENNESSEE,Hamblen County,47063,31.7
TENNESSEE,Hancock County,47067,30.7
TENNESSEE,Hardeman County,47069,38.4
TENNESSEE,Bledsoe County,47007,32.9
TENNESSEE,Hardin County,47071,30
TENNESSEE,Hawkins County,47073,33.4
TENNESSEE,Haywood County,47075,36.2
TENNESSEE,Henderson County,47077,32.9
TENNESSEE,Henry County,47079,32.6
TENNESSEE,Hickman County,47081,29.5
TENNESSEE,Houston County,47083,31.7
TENNESSEE,Humphreys County,47085,31.9
TENNESSEE,Jackson County,47087,32.6
TENNESSEE,Jefferson County,47089,30.6
TENNESSEE,Blount County,47009,31.7
TENNESSEE,Johnson County,47091,30.9
TENNESSEE,Lake County,47095,34.8
TENNESSEE,Lauderdale County,47097,34.5
TENNESSEE,Lawrence County,47099,31.9
TEXAS,Anderson County,48001,28.4
TEXAS,Crane County,48103,28.2
TEXAS,Crockett County,48105,28.2
TEXAS,Dawson County,48115,28.9
TEXAS,Delta County,48119,28.3
TEXAS,DeWitt County,48123,28.5
TEXAS,Dickens County,48125,29
TEXAS,Ector County,48135,29.5
TEXAS,Edwards County,48137,27.5
TEXAS,Ellis County,48139,29.2
TEXAS,Falls County,48145,29.2
TEXAS,Austin County,48015,28
TEXAS,Freestone County,48161,29.5
TEXAS,Garza County,48169,28.5
TEXAS,Bailey County,48017,28
TEXAS,Gonzales County,48177,28.3
TEXAS,Gray County,48179,30.3
TEXAS,Gregg County,48183,29.4
TEXAS,Grimes County,48185,28.9
TEXAS,Guadalupe County,48187,27.9
TEXAS,Hale County,48189,28
TEXAS,Hardin County,48199,28.3
TEXAS,Harrison County,48203,29.7
TEXAS,Hartley County,48205,28.3
TEXAS,Bastrop County,48021,29.8
TEXAS,Henderson County,48213,29.1
TEXAS,Hill County,48217,29.3
TEXAS,Hopkins County,48223,29.3
TEXAS,Houston County,48225,29
TEXAS,Howard County,48227,29.3
TEXAS,Hunt County,48231,29.8
TEXAS,Hutchinson County,48233,28.3
TEXAS,Jackson County,48239,28.1
TEXAS,Jasper County,48241,30.3
TEXAS,Jefferson County,48245,29.7
TEXAS,Jim Wells County,48249,27.9
TEXAS,Bee County,48025,29.1
TEXAS,Johnson County,48251,29.3
TEXAS,Jones County,48253,28.4
TEXAS,Karnes County,48255,29.1
TEXAS,Kaufman County,48257,29.9
TEXAS,King County,48269,27.5
TEXAS,Bell County,48027,29
TEXAS,Liberty County,48291,28.1
TEXAS,Limestone County,48293,28.7
TEXAS,Andrews County,48003,27.9
TEXAS,McLennan County,48309,31.4
TEXAS,Madison County,48313,29.8
TEXAS,Marion County,48315,29.7
TEXAS,Matagorda County,48321,28.3
TEXAS,Medina County,48325,29.2
TEXAS,Milam County,48331,28.8
TEXAS,Mitchell County,48335,29.5
TEXAS,Moore County,48341,28.7
TEXAS,Morris County,48343,28.9
TEXAS,Nacogdoches County,48347,29.5
TEXAS,Navarro County,48349,29.6
TEXAS,Newton County,48351,28.7
TEXAS,Nolan County,48353,28.5
TEXAS,Oldham County,48359,27.6
TEXAS,Orange County,48361,29.2
TEXAS,Palo Pinto County,48363,29.7
TEXAS,Panola County,48365,28.2
TEXAS,Parmer County,48369,28.1
TEXAS,Bowie County,48037,28.7
TEXAS,Polk County,48373,30.7
TEXAS,Potter County,48375,31.3
TEXAS,Brazoria County,48039,27.9
TEXAS,Robertson County,48395,29
TEXAS,Rusk County,48401,28.4
TEXAS,San Augustine County,48405,29.2
TEXAS,Shelby County,48419,29.9
TEXAS,Terry County,48445,28.1
TEXAS,Titus County,48449,29.2
TEXAS,Trinity County,48455,28.9
TEXAS,Victoria County,48469,28.5
TEXAS,Walker County,48471,31.3
TEXAS,Waller County,48473,30.2
TEXAS,Ward County,48475,28
TEXAS,Washington County,48477,30.1
TEXAS,Webb County,48479,28.2
TEXAS,Wharton County,48481,30.7
TEXAS,Wilbarger County,48487,28.6
TEXAS,Wise County,48497,29.6
TEXAS,Angelina County,48005,30.1
TEXAS,Burleson County,48051,28.1
TEXAS,Caldwell County,48055,28.5
TEXAS,Calhoun County,48057,28
TEXAS,Callahan County,48059,29
TEXAS,Camp County,48063,29.1
TEXAS,Cass County,48067,29.5
TEXAS,Chambers County,48071,27.6
TEXAS,Cherokee County,48073,29.7
TEXAS,Clay County,48077,28.6
TEXAS,Cochran County,48079,28.3
TEXAS,Colorado County,48089,28.6
TEXAS,Concho County,48095,28.7
TEXAS,Cooke County,48097,28.6
TEXAS,Coryell County,48099,27.8
VIRGINIA,Accomack County,51001,31.5
VIRGINIA,King William County,51101,29.1
VIRGINIA,Lee County,51105,32.8
VIRGINIA,Louisa County,51109,28.6
VIRGINIA,Appomattox County,51011,29
VIRGINIA,Lunenburg County,51111,31.3
VIRGINIA,Madison County,51113,29.4
VIRGINIA,Mecklenburg County,51117,30.2
VIRGINIA,New Kent County,51127,28.2
VIRGINIA,Northampton County,51131,30.1
VIRGINIA,Northumberland County,51133,30.9
VIRGINIA,Nottoway County,51135,31.5
VIRGINIA,Page County,51139,28.7
VIRGINIA,Pittsylvania County,51143,28.4
VIRGINIA,Prince Edward County,51147,30.4
VIRGINIA,Prince George County,51149,29.6
VIRGINIA,Richmond County,51159,29.3
VIRGINIA,Rockbridge County,51163,28.6
VIRGINIA,Rockingham County,51165,28.2
VIRGINIA,Southampton County,51175,28.6
VIRGINIA,Spotsylvania County,51177,28.1
VIRGINIA,Surry County,51181,31.5
VIRGINIA,Sussex County,51183,32.2
VIRGINIA,Tazewell County,51185,28.9
VIRGINIA,Westmoreland County,51193,30
VIRGINIA,Wise County,51195,31.6
VIRGINIA,York County,51199,27.8
VIRGINIA,Brunswick County,51025,32.9
VIRGINIA,Buchanan County,51027,30.8
VIRGINIA,Buckingham County,51029,30.8
VIRGINIA,Campbell County,51031,28.5
VIRGINIA,Caroline County,51033,29.2
VIRGINIA,Carroll County,51035,30.2
VIRGINIA,Charles City County,51036,32.6
VIRGINIA,Charlotte County,51037,28.6
VIRGINIA,Culpeper County,51047,28.7
VIRGINIA,Cumberland County,51049,30.7
VIRGINIA,Dickenson County,51051,29.4
VIRGINIA,Bedford city,51515,29.3
VIRGINIA,Dinwiddie County,51053,30.8
VIRGINIA,Essex County,51057,31.5
VIRGINIA,Emporia city,51595,31.4
VIRGINIA,Franklin city,51620,31
VIRGINIA,Fluvanna County,51065,28.3
VIRGINIA,Hampton city,51650,34.4
VIRGINIA,Hopewell city,51670,31.1
VIRGINIA,Lynchburg city,51680,29.5
VIRGINIA,Manassas Park city,51685,28
VIRGINIA,Frederick County,51069,28.8
VIRGINIA,Martinsville city,51690,30.8
VIRGINIA,Amelia County,51007,29
VIRGINIA,Newport News city,51700,29.5
VIRGINIA,Norfolk city,51710,30.6
VIRGINIA,Petersburg city,51730,34.3
VIRGINIA,Portsmouth city,51740,32.5
VIRGINIA,Richmond city,51760,29.5
VIRGINIA,Roanoke city,51770,31.1
VIRGINIA,Suffolk city,51800,30.6
VIRGINIA,Greensville County,51081,31.9
VIRGINIA,Halifax County,51083,31.2
VIRGINIA,Henry County,51089,28.3
VIRGINIA,Amherst County,51009,28.5
VIRGINIA,Isle of Wight County,51093,29.7
VIRGINIA,King and Queen County,51097,30.1
WEST VIRGINIA,Barbour County,54001,35.6
WEST VIRGINIA,Webster County,54101,31
WEST VIRGINIA,Wetzel County,54103,32.3
WEST VIRGINIA,Wirt County,54105,33.5
WEST VIRGINIA,Wood County,54107,30.5
WEST VIRGINIA,Wyoming County,54109,33.9
WEST VIRGINIA,Cabell County,54011,32.2
WEST VIRGINIA,Calhoun County,54013,33.1
WEST VIRGINIA,Clay County,54015,36.5
WEST VIRGINIA,Doddridge County,54017,31.1
WEST VIRGINIA,Fayette County,54019,31.4
WEST VIRGINIA,Gilmer County,54021,34.6
WEST VIRGINIA,Grant County,54023,32.6
WEST VIRGINIA,Greenbrier County,54025,29.4
WEST VIRGINIA,Hampshire County,54027,33.4
WEST VIRGINIA,Hancock County,54029,32.9
WEST VIRGINIA,Berkeley County,54003,31.7
WEST VIRGINIA,Hardy County,54031,31.9
WEST VIRGINIA,Harrison County,54033,31.4
WEST VIRGINIA,Jackson County,54035,34.5
WEST VIRGINIA,Jefferson County,54037,31.3
WEST VIRGINIA,Kanawha County,54039,30.5
WEST VIRGINIA,Lewis County,54041,30.2
WEST VIRGINIA,Lincoln County,54043,37.8
WEST VIRGINIA,Logan County,54045,33.6
WEST VIRGINIA,McDowell County,54047,32.6
WEST VIRGINIA,Marion County,54049,31.7
WEST VIRGINIA,Boone County,54005,32.5
WEST VIRGINIA,Marshall County,54051,31.1
WEST VIRGINIA,Mason County,54053,32.1
WEST VIRGINIA,Mercer County,54055,31.4
WEST VIRGINIA,Mineral County,54057,33.3
WEST VIRGINIA,Mingo County,54059,32.1
WEST VIRGINIA,Monongalia County,54061,28.3
WEST VIRGINIA,Monroe County,54063,29.9
WEST VIRGINIA,Morgan County,54065,29.1
WEST VIRGINIA,Nicholas County,54067,34.1
WEST VIRGINIA,Ohio County,54069,30.1
WEST VIRGINIA,Braxton County,54007,32.2
WEST VIRGINIA,Pendleton County,54071,32.5
WEST VIRGINIA,Pleasants County,54073,30.7
WEST VIRGINIA,Pocahontas County,54075,31.6
WEST VIRGINIA,Preston County,54077,31
WEST VIRGINIA,Putnam County,54079,29.8
WEST VIRGINIA,Raleigh County,54081,31.4
WEST VIRGINIA,Randolph County,54083,29.6
WEST VIRGINIA,Ritchie County,54085,31.3
WEST VIRGINIA,Roane County,54087,32.7
WEST VIRGINIA,Summers County,54089,33.5
WEST VIRGINIA,Brooke County,54009,32.4
WEST VIRGINIA,Taylor County,54091,30.8
WEST VIRGINIA,Tucker County,54093,32.2
WEST VIRGINIA,Tyler County,54095,32.9
WEST VIRGINIA,Upshur County,54097,28.9
WEST VIRGINIA,Wayne County,54099,32.4
ALASKA,Haines Borough,02100,28.7
ALASKA,Kenai Peninsula Borough,02122,29.3
ALASKA,Aleutians East Borough,02013,28.6
ALASKA,Ketchikan Gateway Borough,02130,33.8
ALASKA,Aleutians West Census Area,02016,30.2
ALASKA,Lake and Peninsula Borough,02164,33.9
ALASKA,Nome Census Area,02180,32.8
ALASKA,North Slope Borough,02185,37.6
ALASKA,Northwest Arctic Borough,02188,31.3
ALASKA,Prince of Wales-Outer Ketchikan Census Area,02201,33.6
ALASKA,Sitka City and Borough,02220,30.2
ALASKA,Hoonah-Angoon Census Area,02232,30.8
ALASKA,Southeast Fairbanks Census Area,02240,31.3
ALASKA,Valdez-Cordova Census Area,02261,32.1
ALASKA,Wade Hampton Census Area,02270,32.6
ALASKA,Yakutat City and Borough,02282,28.8
ALASKA,Yukon-Koyukuk Census Area,02290,31.9
ALASKA,Bethel Census Area,02050,32.1
ALASKA,Bristol Bay Borough,02060,32.2
ALASKA,Denali Borough,02068,29.1
ALASKA,Dillingham Census Area,02070,38.3
ARIZONA,Apache County,04001,31.5
ARIZONA,Greenlee County,04011,32.2
ARIZONA,La Paz County,04012,31.1
ARIZONA,Graham County,04009,30.2
CALIFORNIA,Yuba County,06115,31.6
CALIFORNIA,Del Norte County,06015,28.6
CALIFORNIA,Glenn County,06021,28.5
CALIFORNIA,Kings County,06031,29.2
CALIFORNIA,Lassen County,06035,28.2
CALIFORNIA,Madera County,06039,28.6
CALIFORNIA,Merced County,06047,31.3
IDAHO,Bingham County,16011,29.3
IDAHO,Boise County,16015,27.8
IDAHO,Canyon County,16027,29.5
IDAHO,Adams County,16003,29
IDAHO,Cassia County,16031,29.6
IDAHO,Elmore County,16039,29.3
IDAHO,Franklin County,16041,28.9
IDAHO,Gem County,16045,29.5
IDAHO,Idaho County,16049,29.1
IDAHO,Bannock County,16005,28.9
IDAHO,Lincoln County,16063,29.3
IDAHO,Minidoka County,16067,29.8
IDAHO,Nez Perce County,16069,29.9
IDAHO,Shoshone County,16079,29.6
MONTANA,Big Horn County,30003,33.6
MONTANA,Glacier County,30035,30.8
MONTANA,Hill County,30041,30.4
MONTANA,Blaine County,30005,33.9
MONTANA,Roosevelt County,30085,30.7
MONTANA,Rosebud County,30087,39.8
NEVADA,Humboldt County,32013,29.3
NEVADA,Lander County,32015,28.7
NEVADA,Lyon County,32019,28.7
NEVADA,Mineral County,32021,30.2
NEVADA,Nye County,32023,31.4
NEVADA,Pershing County,32027,32.8
NEVADA,White Pine County,32033,34.9
NEVADA,Elko County,32007,29.4
NEW MEXICO,Eddy County,35015,29
NEW MEXICO,Lea County,35025,28.8
NEW MEXICO,McKinley County,35031,34.8
NEW MEXICO,San Juan County,35045,27.9
NEW MEXICO,Chaves County,35005,28.4
NEW MEXICO,Cibola County,35006,29.2
OREGON,Coos County,41011,30.1
OREGON,Douglas County,41019,30.4
OREGON,Linn County,41043,28.1
OREGON,Marion County,41047,28.2
OREGON,Polk County,41053,31.1
OREGON,Umatilla County,41059,31.4
OREGON,Wasco County,41065,32.4
OREGON,Columbia County,41009,30.7
UTAH,Emery County,49015,28.9
UTAH,Tooele County,49045,30.7
WASHINGTON,Adams County,53001,35.9
WASHINGTON,Columbia County,53013,28.5
WASHINGTON,Cowlitz County,53015,35.8
WASHINGTON,Franklin County,53021,29.7
WASHINGTON,Garfield County,53023,30.9
WASHINGTON,Grant County,53025,31.1
WASHINGTON,Grays Harbor County,53027,33.1
WASHINGTON,Asotin County,53003,30.8
WASHINGTON,Kitsap County,53035,28.1
WASHINGTON,Lewis County,53041,35.8
WASHINGTON,Lincoln County,53043,32
WASHINGTON,Mason County,53045,29.5
WASHINGTON,Pacific County,53049,30.8
WASHINGTON,Benton County,53005,29.6
WASHINGTON,Pend Oreille County,53051,30.1
WASHINGTON,Skagit County,53057,29.9
WASHINGTON,Skamania County,53059,33.8
